operation_id,visit_id,operation_type,aircraft_category,start_time,end_time,pax,stand_id,stand_type,walking_distance,is_contact
V_M08752_M08788_TURN,V_M08752_M08788,turnaround,C,2026-04-03 11:00:00,2026-04-03 13:10:00,236,210,remoto,415.0,0
V_M08754_M08762_TURN,V_M08754_M08762,turnaround,C,2026-04-03 11:10:00,2026-04-03 11:50:00,272,107,contato,120.0,1
V_M08756_M08784_TURN,V_M08756_M08784,turnaround,C,2026-04-03 11:15:00,2026-04-03 12:55:00,348,108,contato,125.0,1
V_M08757_M08766_TURN,V_M08757_M08766,turnaround,C,2026-04-03 11:20:00,2026-04-03 12:00:00,272,110,contato,135.0,1
V_M08759_M08786_TURN,V_M08759_M08786,turnaround,C,2026-04-03 11:40:00,2026-04-03 13:05:00,348,111,contato,140.0,1
V_M08711_M08775_DEP,V_M08711_M08775,departure,D,2026-04-03 11:40:00,2026-04-03 12:25:00,267,117,contato,235.0,1
V_M08760_M08780_TURN,V_M08760_M08780,turnaround,C,2026-04-03 11:45:00,2026-04-03 12:45:00,272,115,contato,160.0,1
V_M08761_M08781_TURN,V_M08761_M08781,turnaround,C,2026-04-03 11:50:00,2026-04-03 12:50:00,272,206,remoto,395.0,0
V_M08764_M08777_TURN,V_M08764_M08777,turnaround,C,2026-04-03 11:55:00,2026-04-03 12:40:00,372,109,contato,130.0,1
V_M08763_M08782_TURN,V_M08763_M08782,turnaround,C,2026-04-03 11:55:00,2026-04-03 12:50:00,272,207,remoto,400.0,0
V_M08767_M08813_TURN,V_M08767_M08813,turnaround,C,2026-04-03 12:00:00,2026-04-03 14:55:00,348,112,contato,145.0,1
V_M08768_M08783_TURN,V_M08768_M08783,turnaround,C,2026-04-03 12:00:00,2026-04-03 12:55:00,272,114,contato,155.0,1
V_M08770_M08807_TURN,V_M08770_M08807,turnaround,C,2026-04-03 12:05:00,2026-04-03 14:15:00,372,107,contato,120.0,1
V_M08769_M08792_TURN,V_M08769_M08792,turnaround,C,2026-04-03 12:05:00,2026-04-03 13:15:00,140,119,contato,245.0,1
V_M08772_M08790_TURN,V_M08772_M08790,turnaround,C,2026-04-03 12:10:00,2026-04-03 13:10:00,272,209,remoto,410.0,0
V_M08774_M08787_TURN,V_M08774_M08787,turnaround,C,2026-04-03 12:20:00,2026-04-03 13:10:00,352,110,contato,135.0,1
V_M08773_M08798_TURN,V_M08773_M08798,turnaround,C,2026-04-03 12:20:00,2026-04-03 13:45:00,140,211,remoto,420.0,0
V_M08776_M08804_TURN,V_M08776_M08804,turnaround,C,2026-04-03 12:30:00,2026-04-03 14:05:00,272,208,remoto,405.0,0
V_M08779_M08794_TURN,V_M08779_M08794,turnaround,C,2026-04-03 12:40:00,2026-04-03 13:25:00,352,113,contato,150.0,1
V_M08778_M08800_TURN,V_M08778_M08800,turnaround,C,2026-04-03 12:40:00,2026-04-03 13:50:00,140,116,contato,230.0,1
V_M08785_M08808_TURN,V_M08785_M08808,turnaround,C,2026-04-03 13:00:00,2026-04-03 14:25:00,272,109,contato,130.0,1
V_M08789_M08810_TURN,V_M08789_M08810,turnaround,C,2026-04-03 13:10:00,2026-04-03 14:35:00,272,115,contato,160.0,1
V_M08791_M08802_TURN,V_M08791_M08802,turnaround,C,2026-04-03 13:15:00,2026-04-03 14:00:00,140,121,contato,255.0,1
V_M08793_M08814_TURN,V_M08793_M08814,turnaround,C,2026-04-03 13:20:00,2026-04-03 15:00:00,348,111,contato,140.0,1
V_M08795_M08815_TURN,V_M08795_M08815,turnaround,C,2026-04-03 13:30:00,2026-04-03 15:00:00,348,110,contato,135.0,1
V_M08797_M08838_ARR,V_M08797_M08838,arrival,C,2026-04-03 13:45:00,2026-04-03 14:30:00,136,206,remoto,395.0,0
V_M08799_M08812_TURN,V_M08799_M08812,turnaround,C,2026-04-03 13:50:00,2026-04-03 14:45:00,372,108,contato,125.0,1
V_M08801_M08817_TURN,V_M08801_M08817,turnaround,C,2026-04-03 14:00:00,2026-04-03 15:10:00,348,113,contato,150.0,1
V_M08803_M08835_TURN,V_M08803_M08835,turnaround,C,2026-04-03 14:05:00,2026-04-03 17:00:00,348,114,contato,155.0,1
V_M08805_M08846_ARR,V_M08805_M08846,arrival,C,2026-04-03 14:05:00,2026-04-03 14:50:00,174,207,remoto,400.0,0
V_M08806_M08850_ARR,V_M08806_M08850,arrival,C,2026-04-03 14:15:00,2026-04-03 15:00:00,174,209,remoto,410.0,0
V_M08797_M08838_PARK,V_M08797_M08838,parking,C,2026-04-03 14:30:00,2026-04-03 16:30:00,0,222,remoto,600.0,0
V_M08809_M08818_TURN,V_M08809_M08818,turnaround,C,2026-04-03 14:35:00,2026-04-03 15:25:00,352,107,contato,120.0,1
V_M08811_M08842_TURN,V_M08811_M08842,turnaround,C,2026-04-03 14:45:00,2026-04-03 17:35:00,236,206,remoto,395.0,0
V_M08805_M08846_PARK,V_M08805_M08846,parking,C,2026-04-03 14:50:00,2026-04-03 17:10:00,0,214,remoto,435.0,0
V_M08806_M08850_PARK,V_M08806_M08850,parking,C,2026-04-03 15:00:00,2026-04-03 17:40:00,0,226,estacionamento,770.0,0
V_M08816_M08841_TURN,V_M08816_M08841,turnaround,C,2026-04-03 15:05:00,2026-04-03 17:25:00,272,108,contato,125.0,1
V_M08819_M08852_ARR,V_M08819_M08852,arrival,C,2026-04-03 15:30:00,2026-04-03 16:15:00,136,112,contato,145.0,1
V_M08820_M08840_TURN,V_M08820_M08840,turnaround,E,2026-04-03 15:35:00,2026-04-03 17:20:00,596,117,contato,235.0,1
V_M08821_M08829_TURN,V_M08821_M08829,turnaround,C,2026-04-03 15:40:00,2026-04-03 16:20:00,352,109,contato,130.0,1
V_M08822_M08907_ARR,V_M08822_M08907,arrival,C,2026-04-03 15:50:00,2026-04-03 16:35:00,118,122,contato,260.0,1
V_M08823_M08834_TURN,V_M08823_M08834,turnaround,C,2026-04-03 16:05:00,2026-04-03 16:55:00,352,107,contato,120.0,1
V_M08824_M08853_TURN,V_M08824_M08853,turnaround,C,2026-04-03 16:05:00,2026-04-03 18:50:00,372,110,contato,135.0,1
V_M08825_M08867_ARR,V_M08825_M08867,arrival,C,2026-04-03 16:10:00,2026-04-03 16:55:00,136,111,contato,140.0,1
V_M08827_M08885_ARR,V_M08827_M08885,arrival,C,2026-04-03 16:15:00,2026-04-03 17:00:00,136,113,contato,150.0,1
V_M08826_M08881_ARR,V_M08826_M08881,arrival,C,2026-04-03 16:15:00,2026-04-03 17:00:00,136,119,contato,245.0,1
V_M08819_M08852_PARK,V_M08819_M08852,parking,C,2026-04-03 16:15:00,2026-04-03 17:55:00,0,213,remoto,430.0,0
V_M08828_M08845_TURN,V_M08828_M08845,turnaround,C,2026-04-03 16:20:00,2026-04-03 17:55:00,140,115,contato,160.0,1
V_M08830_M08888_ARR,V_M08830_M08888,arrival,C,2026-04-03 16:25:00,2026-04-03 17:10:00,136,121,contato,255.0,1
V_M08797_M08838_DEP,V_M08797_M08838,departure,C,2026-04-03 16:30:00,2026-04-03 17:15:00,136,208,remoto,405.0,0
V_M08832_M08855_TURN,V_M08832_M08855,turnaround,C,2026-04-03 16:35:00,2026-04-03 18:55:00,372,109,contato,130.0,1
V_M08831_M08886_ARR,V_M08831_M08886,arrival,C,2026-04-03 16:35:00,2026-04-03 17:20:00,70,209,remoto,410.0,0
V_M08822_M08907_PARK,V_M08822_M08907,parking,C,2026-04-03 16:35:00,2026-04-03 22:45:00,0,212,remoto,425.0,0
V_M08833_M08893_ARR,V_M08833_M08893,arrival,C,2026-04-03 16:40:00,2026-04-03 17:25:00,70,210,remoto,415.0,0
V_M08825_M08867_PARK,V_M08825_M08867,parking,C,2026-04-03 16:55:00,2026-04-03 19:25:00,0,232,remoto,650.0,0
V_M08826_M08881_PARK,V_M08826_M08881,parking,C,2026-04-03 17:00:00,2026-04-03 20:20:00,0,134,contato,320.0,1
V_M08827_M08885_PARK,V_M08827_M08885,parking,C,2026-04-03 17:00:00,2026-04-03 20:50:00,0,211,remoto,420.0,0
V_M08836_M08879_ARR,V_M08836_M08879,arrival,C,2026-04-03 17:10:00,2026-04-03 17:55:00,174,111,contato,140.0,1
V_M08837_M08858_TURN,V_M08837_M08858,turnaround,C,2026-04-03 17:10:00,2026-04-03 19:30:00,372,112,contato,145.0,1
V_M08805_M08846_DEP,V_M08805_M08846,departure,C,2026-04-03 17:10:00,2026-04-03 17:55:00,174,207,remoto,400.0,0
V_M08830_M08888_PARK,V_M08830_M08888,parking,C,2026-04-03 17:10:00,2026-04-03 21:00:00,0,222,remoto,600.0,0
V_M08839_M08847_TURN,V_M08839_M08847,turnaround,C,2026-04-03 17:20:00,2026-04-03 18:05:00,440,107,contato,120.0,1
V_M08831_M08886_PARK,V_M08831_M08886,parking,C,2026-04-03 17:20:00,2026-04-03 20:55:00,0,119,contato,245.0,1
V_M08833_M08893_PARK,V_M08833_M08893,parking,C,2026-04-03 17:25:00,2026-04-03 21:10:00,0,121,contato,255.0,1
V_M08806_M08850_DEP,V_M08806_M08850,departure,C,2026-04-03 17:40:00,2026-04-03 18:25:00,174,108,contato,125.0,1
V_M08843_M08895_ARR,V_M08843_M08895,arrival,C,2026-04-03 17:50:00,2026-04-03 18:35:00,136,206,remoto,395.0,0
V_M08844_M08899_ARR,V_M08844_M08899,arrival,C,2026-04-03 17:50:00,2026-04-03 18:35:00,70,209,remoto,410.0,0
V_M08819_M08852_DEP,V_M08819_M08852,departure,C,2026-04-03 17:55:00,2026-04-03 18:40:00,136,208,remoto,405.0,0
V_M08836_M08879_PARK,V_M08836_M08879,parking,C,2026-04-03 17:55:00,2026-04-03 20:15:00,0,210,remoto,415.0,0
V_M08848_M08878_TURN,V_M08848_M08878,turnaround,C,2026-04-03 18:10:00,2026-04-03 20:50:00,372,113,contato,150.0,1
V_M08849_M08897_ARR,V_M08849_M08897,arrival,C,2026-04-03 18:20:00,2026-04-03 19:05:00,136,111,contato,140.0,1
V_M08844_M08899_PARK,V_M08844_M08899,parking,C,2026-04-03 18:35:00,2026-04-03 22:05:00,0,225,estacionamento,765.0,0
V_M08843_M08895_PARK,V_M08843_M08895,parking,C,2026-04-03 18:35:00,2026-04-03 21:20:00,0,226,estacionamento,770.0,0
V_M08851_M08880_TURN,V_M08851_M08880,turnaround,C,2026-04-03 18:40:00,2026-04-03 21:00:00,372,114,contato,155.0,1
V_M08856_M08869_TURN,V_M08856_M08869,turnaround,C,2026-04-03 19:05:00,2026-04-03 20:15:00,440,108,contato,125.0,1
V_M08849_M08897_PARK,V_M08849_M08897,parking,C,2026-04-03 19:05:00,2026-04-03 21:45:00,0,228,estacionamento,780.0,0
V_M08825_M08867_DEP,V_M08825_M08867,departure,C,2026-04-03 19:25:00,2026-04-03 20:10:00,136,116,contato,230.0,1
V_M08857_M08908_ARR,V_M08857_M08908,arrival,C,2026-04-03 19:30:00,2026-04-03 20:15:00,136,118,contato,240.0,1
V_M08859_M08889_TURN,V_M08859_M08889,turnaround,C,2026-04-03 19:35:00,2026-04-03 21:45:00,348,111,contato,140.0,1
V_M08861_M08874_TURN,V_M08861_M08874,turnaround,C,2026-04-03 19:45:00,2026-04-03 20:30:00,352,107,contato,120.0,1
V_M08862_M08892_TURN,V_M08862_M08892,turnaround,C,2026-04-03 19:45:00,2026-04-03 21:55:00,348,109,contato,130.0,1
V_M08860_M08871_TURN,V_M08860_M08871,turnaround,C,2026-04-03 19:45:00,2026-04-03 20:25:00,352,110,contato,135.0,1
V_M08864_M08901_ARR,V_M08864_M08901,arrival,C,2026-04-03 19:55:00,2026-04-03 20:40:00,174,206,remoto,395.0,0
V_M08836_M08879_DEP,V_M08836_M08879,departure,C,2026-04-03 20:15:00,2026-04-03 21:00:00,174,115,contato,160.0,1
V_M08857_M08908_PARK,V_M08857_M08908,parking,C,2026-04-03 20:15:00,2026-04-03 22:50:00,0,209,remoto,410.0,0
V_M08870_M08902_TURN,V_M08870_M08902,turnaround,C,2026-04-03 20:20:00,2026-04-03 23:10:00,348,112,contato,145.0,1
V_M08826_M08881_DEP,V_M08826_M08881,departure,C,2026-04-03 20:20:00,2026-04-03 21:05:00,136,207,remoto,400.0,0
V_M08875_M08903_TURN,V_M08875_M08903,turnaround,C,2026-04-03 20:35:00,2026-04-03 23:20:00,348,108,contato,125.0,1
V_M08864_M08901_PARK,V_M08864_M08901,parking,C,2026-04-03 20:40:00,2026-04-03 22:15:00,0,227,estacionamento,775.0,0
V_M08877_M08904_TURN,V_M08877_M08904,turnaround,C,2026-04-03 20:50:00,2026-04-03 23:25:00,348,110,contato,135.0,1
V_M08827_M08885_DEP,V_M08827_M08885,departure,C,2026-04-03 20:50:00,2026-04-03 21:35:00,136,208,remoto,405.0,0
V_M08831_M08886_DEP,V_M08831_M08886,departure,C,2026-04-03 20:55:00,2026-04-03 21:40:00,70,116,contato,230.0,1
V_M08830_M08888_DEP,V_M08830_M08888,departure,C,2026-04-03 21:00:00,2026-04-03 21:45:00,136,206,remoto,395.0,0
V_M08883_M08906_TURN,V_M08883_M08906,turnaround,C,2026-04-03 21:10:00,2026-04-03 23:30:00,348,107,contato,120.0,1
V_M08833_M08893_DEP,V_M08833_M08893,departure,C,2026-04-03 21:10:00,2026-04-03 21:55:00,70,118,contato,240.0,1
V_M08843_M08895_DEP,V_M08843_M08895,departure,C,2026-04-03 21:20:00,2026-04-03 22:05:00,136,115,contato,160.0,1
V_M08884_M08909_TURN,V_M08884_M08909,turnaround,C,2026-04-03 21:30:00,2026-04-03 23:40:00,348,113,contato,150.0,1
V_M08849_M08897_DEP,V_M08849_M08897,departure,C,2026-04-03 21:45:00,2026-04-03 22:30:00,136,207,remoto,400.0,0
V_M08891_M08912_TURN,V_M08891_M08912,turnaround,C,2026-04-03 21:50:00,2026-04-03 23:50:00,348,114,contato,155.0,1
V_M08844_M08899_DEP,V_M08844_M08899,departure,C,2026-04-03 22:05:00,2026-04-03 22:50:00,70,206,remoto,395.0,0
V_M08864_M08901_DEP,V_M08864_M08901,departure,C,2026-04-03 22:15:00,2026-04-03 23:00:00,174,109,contato,130.0,1
V_M08822_M08907_DEP,V_M08822_M08907,departure,C,2026-04-03 22:45:00,2026-04-03 23:30:00,118,115,contato,160.0,1
V_M08857_M08908_DEP,V_M08857_M08908,departure,C,2026-04-03 22:50:00,2026-04-03 23:35:00,136,111,contato,140.0,1
V_M08913_M08916_TURN,V_M08913_M08916,turnaround,C,2026-04-04 00:30:00,2026-04-04 01:35:00,320,108,contato,125.0,1
V_M08914_M08927_ARR,V_M08914_M08927,arrival,C,2026-04-04 01:25:00,2026-04-04 02:10:00,186,109,contato,130.0,1
V_M08915_M08917_TURN,V_M08915_M08917,turnaround,C,2026-04-04 01:30:00,2026-04-04 03:00:00,352,107,contato,120.0,1
V_M08914_M08927_PARK,V_M08914_M08927,parking,C,2026-04-04 02:10:00,2026-04-04 05:20:00,0,229,estacionamento,785.0,0
V_M08918_M08951_TURN,V_M08918_M08951,turnaround,C,2026-04-04 05:00:00,2026-04-04 07:55:00,348,108,contato,125.0,1
V_M08919_M08952_TURN,V_M08919_M08952,turnaround,C,2026-04-04 05:05:00,2026-04-04 07:55:00,348,116,contato,230.0,1
V_M08921_M08954_TURN,V_M08921_M08954,turnaround,C,2026-04-04 05:10:00,2026-04-04 08:00:00,348,111,contato,140.0,1
V_M08920_M08955_TURN,V_M08920_M08955,turnaround,C,2026-04-04 05:10:00,2026-04-04 08:00:00,348,114,contato,155.0,1
V_M08914_M08927_DEP,V_M08914_M08927,departure,C,2026-04-04 05:20:00,2026-04-04 06:05:00,186,107,contato,120.0,1
V_M08922_M08956_TURN,V_M08922_M08956,turnaround,C,2026-04-04 05:20:00,2026-04-04 08:05:00,348,118,contato,240.0,1
V_M08923_M08958_TURN,V_M08923_M08958,turnaround,C,2026-04-04 05:25:00,2026-04-04 08:10:00,348,115,contato,160.0,1
V_M08930_M08962_TURN,V_M08930_M08962,turnaround,C,2026-04-04 06:45:00,2026-04-04 08:20:00,140,131,contato,305.0,1
V_M08931_M08971_TURN,V_M08931_M08971,turnaround,C,2026-04-04 06:50:00,2026-04-04 08:45:00,140,130,contato,300.0,1
V_M08932_M08949_TURN,V_M08932_M08949,turnaround,C,2026-04-04 06:55:00,2026-04-04 07:45:00,272,119,contato,245.0,1
V_M08933_M08959_TURN,V_M08933_M08959,turnaround,C,2026-04-04 07:00:00,2026-04-04 08:10:00,348,112,contato,145.0,1
V_M08935_M08950_TURN,V_M08935_M08950,turnaround,C,2026-04-04 07:05:00,2026-04-04 07:50:00,272,127,contato,285.0,1
V_M08934_M08976_TURN,V_M08934_M08976,turnaround,C,2026-04-04 07:05:00,2026-04-04 09:05:00,140,129,contato,295.0,1
V_M08937_M08953_TURN,V_M08937_M08953,turnaround,C,2026-04-04 07:10:00,2026-04-04 07:55:00,352,107,contato,120.0,1
V_M08940_M08957_TURN,V_M08940_M08957,turnaround,C,2026-04-04 07:10:00,2026-04-04 08:05:00,272,122,contato,260.0,1
V_M08939_M08960_TURN,V_M08939_M08960,turnaround,C,2026-04-04 07:10:00,2026-04-04 08:15:00,272,125,contato,275.0,1
V_M08941_M08963_TURN,V_M08941_M08963,turnaround,C,2026-04-04 07:15:00,2026-04-04 08:20:00,272,121,contato,255.0,1
V_M08942_M08961_TURN,V_M08942_M08961,turnaround,C,2026-04-04 07:15:00,2026-04-04 08:15:00,236,128,contato,290.0,1
V_M08943_M08964_TURN,V_M08943_M08964,turnaround,C,2026-04-04 07:20:00,2026-04-04 08:25:00,348,113,contato,150.0,1
V_M08945_M08968_TURN,V_M08945_M08968,turnaround,C,2026-04-04 07:25:00,2026-04-04 08:40:00,348,110,contato,135.0,1
V_M08946_M08966_TURN,V_M08946_M08966,turnaround,C,2026-04-04 07:30:00,2026-04-04 08:35:00,272,124,contato,270.0,1
V_M08947_M08973_TURN,V_M08947_M08973,turnaround,C,2026-04-04 07:35:00,2026-04-04 08:55:00,372,109,contato,130.0,1
V_M08965_M08984_TURN,V_M08965_M08984,turnaround,C,2026-04-04 08:35:00,2026-04-04 10:00:00,372,108,contato,125.0,1
V_M08969_M08980_TURN,V_M08969_M08980,turnaround,C,2026-04-04 08:45:00,2026-04-04 09:25:00,352,107,contato,120.0,1
V_M08977_M09013_ARR,V_M08977_M09013,arrival,C,2026-04-04 09:15:00,2026-04-04 10:00:00,136,111,contato,140.0,1
V_M08982_M08988_TURN,V_M08982_M08988,turnaround,C,2026-04-04 09:35:00,2026-04-04 10:30:00,440,109,contato,130.0,1
V_M08981_M08993_TURN,V_M08981_M08993,turnaround,C,2026-04-04 09:35:00,2026-04-04 11:15:00,372,110,contato,135.0,1
V_M08983_M08990_TURN,V_M08983_M08990,turnaround,C,2026-04-04 09:50:00,2026-04-04 10:35:00,352,107,contato,120.0,1
V_M08977_M09013_PARK,V_M08977_M09013,parking,C,2026-04-04 10:00:00,2026-04-04 11:50:00,0,229,estacionamento,785.0,0
V_M08987_M09004_TURN,V_M08987_M09004,turnaround,C,2026-04-04 10:20:00,2026-04-04 11:55:00,372,111,contato,140.0,1
V_M08989_M08994_TURN,V_M08989_M08994,turnaround,C,2026-04-04 10:35:00,2026-04-04 11:15:00,140,108,contato,125.0,1
V_M08991_M09009_TURN,V_M08991_M09009,turnaround,C,2026-04-04 10:55:00,2026-04-04 12:05:00,372,107,contato,120.0,1
V_M08992_M09003_TURN,V_M08992_M09003,turnaround,C,2026-04-04 11:10:00,2026-04-04 11:55:00,236,109,contato,130.0,1
V_M08995_M09016_TURN,V_M08995_M09016,turnaround,C,2026-04-04 11:15:00,2026-04-04 12:50:00,272,112,contato,145.0,1
V_M08996_M09017_TURN,V_M08996_M09017,turnaround,C,2026-04-04 11:15:00,2026-04-04 12:50:00,272,122,contato,260.0,1
V_M08997_M09019_TURN,V_M08997_M09019,turnaround,C,2026-04-04 11:20:00,2026-04-04 12:55:00,272,113,contato,150.0,1
V_M08998_M09036_TURN,V_M08998_M09036,turnaround,C,2026-04-04 11:25:00,2026-04-04 14:00:00,372,116,contato,230.0,1
V_M08999_M09022_TURN,V_M08999_M09022,turnaround,C,2026-04-04 11:40:00,2026-04-04 13:00:00,272,114,contato,155.0,1
V_M09000_M09025_TURN,V_M09000_M09025,turnaround,C,2026-04-04 11:45:00,2026-04-04 13:10:00,272,119,contato,245.0,1
V_M09001_M09012_TURN,V_M09001_M09012,turnaround,C,2026-04-04 11:50:00,2026-04-04 12:30:00,352,110,contato,135.0,1
V_M09002_M09035_TURN,V_M09002_M09035,turnaround,C,2026-04-04 11:50:00,2026-04-04 14:00:00,272,121,contato,255.0,1
V_M08977_M09013_DEP,V_M08977_M09013,departure,C,2026-04-04 11:50:00,2026-04-04 12:35:00,136,125,contato,275.0,1
V_M09005_M09018_TURN,V_M09005_M09018,turnaround,C,2026-04-04 11:55:00,2026-04-04 12:55:00,348,108,contato,125.0,1
V_M09006_M09032_TURN,V_M09006_M09032,turnaround,C,2026-04-04 12:00:00,2026-04-04 13:35:00,348,118,contato,240.0,1
V_M09007_M09024_TURN,V_M09007_M09024,turnaround,C,2026-04-04 12:00:00,2026-04-04 13:10:00,236,124,contato,270.0,1
V_M09008_M09015_TURN,V_M09008_M09015,turnaround,C,2026-04-04 12:05:00,2026-04-04 12:45:00,140,115,contato,160.0,1
V_M09010_M09041_TURN,V_M09010_M09041,turnaround,C,2026-04-04 12:15:00,2026-04-04 14:30:00,348,111,contato,140.0,1
V_M09011_M09023_TURN,V_M09011_M09023,turnaround,C,2026-04-04 12:20:00,2026-04-04 13:00:00,140,107,contato,120.0,1
V_M09014_M09031_TURN,V_M09014_M09031,turnaround,C,2026-04-04 12:40:00,2026-04-04 13:25:00,352,109,contato,130.0,1
V_M09020_M09043_TURN,V_M09020_M09043,turnaround,C,2026-04-04 13:00:00,2026-04-04 14:55:00,348,110,contato,135.0,1
V_M09021_M09037_TURN,V_M09021_M09037,turnaround,C,2026-04-04 13:00:00,2026-04-04 14:05:00,272,115,contato,160.0,1
V_M09027_M09045_TURN,V_M09027_M09045,turnaround,C,2026-04-04 13:10:00,2026-04-04 15:00:00,348,112,contato,145.0,1
V_M09026_M09040_TURN,V_M09026_M09040,turnaround,C,2026-04-04 13:10:00,2026-04-04 14:25:00,272,113,contato,150.0,1
V_M09028_M09034_TURN,V_M09028_M09034,turnaround,C,2026-04-04 13:15:00,2026-04-04 13:50:00,140,107,contato,120.0,1
V_M09029_M09038_TURN,V_M09029_M09038,turnaround,C,2026-04-04 13:15:00,2026-04-04 14:05:00,372,108,contato,125.0,1
V_M09030_M09059_TURN,V_M09030_M09059,turnaround,C,2026-04-04 13:20:00,2026-04-04 16:15:00,372,114,contato,155.0,1
V_M09033_M09058_TURN,V_M09033_M09058,turnaround,C,2026-04-04 13:40:00,2026-04-04 16:15:00,236,109,contato,130.0,1
V_M09039_M09046_TURN,V_M09039_M09046,turnaround,C,2026-04-04 14:15:00,2026-04-04 15:10:00,348,107,contato,120.0,1
V_M09044_M09064_TURN,V_M09044_M09064,turnaround,C,2026-04-04 14:55:00,2026-04-04 16:40:00,280,108,contato,125.0,1
V_M09047_M09126_ARR,V_M09047_M09126,arrival,C,2026-04-04 15:30:00,2026-04-04 16:15:00,118,110,contato,135.0,1
V_M09049_M09073_TURN,V_M09049_M09073,turnaround,C,2026-04-04 15:40:00,2026-04-04 17:25:00,352,111,contato,140.0,1
V_M09050_M09067_TURN,V_M09050_M09067,turnaround,C,2026-04-04 15:45:00,2026-04-04 17:00:00,272,107,contato,120.0,1
V_M09052_M09128_ARR,V_M09052_M09128,arrival,C,2026-04-04 15:50:00,2026-04-04 16:35:00,118,115,contato,160.0,1
V_M09051_M09071_TURN,V_M09051_M09071,turnaround,E,2026-04-04 15:50:00,2026-04-04 17:25:00,596,117,contato,235.0,1
V_M09055_M09069_TURN,V_M09055_M09069,turnaround,C,2026-04-04 16:10:00,2026-04-04 17:15:00,272,113,contato,150.0,1
V_M09054_M09075_TURN,V_M09054_M09075,turnaround,C,2026-04-04 16:10:00,2026-04-04 17:40:00,140,119,contato,245.0,1
V_M09056_M09076_TURN,V_M09056_M09076,turnaround,C,2026-04-04 16:15:00,2026-04-04 17:55:00,272,112,contato,145.0,1
V_M09057_M09094_ARR,V_M09057_M09094,arrival,C,2026-04-04 16:15:00,2026-04-04 17:00:00,136,122,contato,260.0,1
V_M09047_M09126_PARK,V_M09047_M09126,parking,C,2026-04-04 16:15:00,2026-04-04 22:40:00,0,131,contato,305.0,1
V_M09060_M09103_ARR,V_M09060_M09103,arrival,C,2026-04-04 16:25:00,2026-04-04 17:10:00,136,121,contato,255.0,1
V_M09061_M09110_ARR,V_M09061_M09110,arrival,C,2026-04-04 16:25:00,2026-04-04 17:10:00,70,124,contato,270.0,1
V_M09062_M09086_TURN,V_M09062_M09086,turnaround,C,2026-04-04 16:35:00,2026-04-04 19:30:00,372,110,contato,135.0,1
V_M09052_M09128_PARK,V_M09052_M09128,parking,C,2026-04-04 16:35:00,2026-04-04 22:45:00,0,227,estacionamento,775.0,0
V_M09063_M09114_ARR,V_M09063_M09114,arrival,C,2026-04-04 16:40:00,2026-04-04 17:25:00,70,114,contato,155.0,1
V_M09065_M09074_TURN,V_M09065_M09074,turnaround,C,2026-04-04 16:50:00,2026-04-04 17:40:00,348,109,contato,130.0,1
V_M09066_M09125_ARR,V_M09066_M09125,arrival,C,2026-04-04 17:00:00,2026-04-04 17:45:00,186,108,contato,125.0,1
V_M09057_M09094_PARK,V_M09057_M09094,parking,C,2026-04-04 17:00:00,2026-04-04 19:25:00,0,224,estacionamento,760.0,0
V_M09068_M09105_ARR,V_M09068_M09105,arrival,C,2026-04-04 17:05:00,2026-04-04 17:50:00,136,115,contato,160.0,1
V_M09061_M09110_PARK,V_M09061_M09110,parking,C,2026-04-04 17:10:00,2026-04-04 20:55:00,0,228,estacionamento,780.0,0
V_M09060_M09103_PARK,V_M09060_M09103,parking,C,2026-04-04 17:10:00,2026-04-04 20:15:00,0,229,estacionamento,785.0,0
V_M09070_M09077_TURN,V_M09070_M09077,turnaround,C,2026-04-04 17:20:00,2026-04-04 18:05:00,352,107,contato,120.0,1
V_M09063_M09114_PARK,V_M09063_M09114,parking,C,2026-04-04 17:25:00,2026-04-04 21:10:00,0,206,remoto,395.0,0
V_M09066_M09125_PARK,V_M09066_M09125,parking,C,2026-04-04 17:45:00,2026-04-04 22:35:00,0,225,estacionamento,765.0,0
V_M09068_M09105_PARK,V_M09068_M09105,parking,C,2026-04-04 17:50:00,2026-04-04 20:30:00,0,226,estacionamento,770.0,0
V_M09078_M09107_ARR,V_M09078_M09107,arrival,C,2026-04-04 18:20:00,2026-04-04 19:05:00,136,109,contato,130.0,1
V_M09081_M09083_TURN,V_M09081_M09083,turnaround,C,2026-04-04 18:40:00,2026-04-04 19:20:00,348,107,contato,120.0,1
V_M09082_M09091_TURN,V_M09082_M09091,turnaround,C,2026-04-04 19:05:00,2026-04-04 19:55:00,440,108,contato,125.0,1
V_M09078_M09107_PARK,V_M09078_M09107,parking,C,2026-04-04 19:05:00,2026-04-04 20:50:00,0,232,remoto,650.0,0
V_M09057_M09094_DEP,V_M09057_M09094,departure,C,2026-04-04 19:25:00,2026-04-04 20:10:00,136,111,contato,140.0,1
V_M09085_M09109_TURN,V_M09085_M09109,turnaround,C,2026-04-04 19:30:00,2026-04-04 21:40:00,272,112,contato,145.0,1
V_M09087_M09121_ARR,V_M09087_M09121,arrival,C,2026-04-04 19:40:00,2026-04-04 20:25:00,70,115,contato,160.0,1
V_M09090_M09098_TURN,V_M09090_M09098,turnaround,C,2026-04-04 19:45:00,2026-04-04 20:30:00,352,107,contato,120.0,1
